province,month,day,PM2.5,PM10,SO2,NO2,CO,O3,SO2-AQI,NO2-AQI,PM10-AQI,CO-AQI,PM2.5-AQI,O3-AQI,AQI,data,type
内蒙古自治区,10,4,25.62666402529901,38.60733646569013,13.60146218821265,16.78682133328315,0.40690144896678965,62.51011571393253,13.60146218821265,20.983526666603936,38.60733646569013,10.172536224169741,36.60952003614145,31.255057856966264,38.60733646569013,38.60733646569013,PM10
内蒙古自治区,10,5,29.05566864752376,41.940526846994516,9.090707713494744,9.179498603380141,0.31416178661394484,63.23645207351922,9.090707713494744,11.474373254225176,41.940526846994516,7.854044665348621,41.50809806789108,31.61822603675961,41.940526846994516,41.940526846994516,PM10
内蒙古自治区,10,6,11.627434102352689,14.814910013375865,3.5717818575448415,4.769906157288118,0.234779356526567,64.40350773502308,3.5717818575448415,5.962382696610148,14.814910013375865,5.869483913164175,16.610620146218128,32.20175386751154,32.20175386751154,64.40350773502308,O3
内蒙古自治区,10,7,11.729537947831398,17.873366769242377,4.665666666655709,8.268797219320748,0.2784337253970723,59.46728000826957,4.665666666655709,10.335996524150934,17.873366769242377,6.960843134926807,16.756482782616285,29.733640004134784,29.733640004134784,59.46728000826957,O3
内蒙古自治区,10,8,7.395744183080527,14.545937649972695,4.964120187490788,6.722063138935017,0.29970470603276084,57.365859492598986,4.964120187490788,8.40257892366877,14.545937649972695,7.492617650819021,10.565348832972182,28.682929746299493,28.682929746299493,57.365859492598986,O3
内蒙古自治区,10,9,5.07181452675735,8.080746413153618,3.670162062595685,5.247697723719154,0.2515495944496462,56.51491868142358,3.670162062595685,6.5596221546489435,8.080746413153618,6.2887398612411545,7.245449323939071,28.25745934071179,28.25745934071179,56.51491868142358,O3
内蒙古自治区,10,10,5.909425695621923,10.530307728296211,4.197228230417145,6.650592700250744,0.2768935739037773,56.812871708567876,4.197228230417145,8.31324087531343,10.530307728296211,6.922339347594432,8.442036708031319,28.406435854283938,28.406435854283938,56.812871708567876,O3
内蒙古自治区,10,11,7.599398278410045,13.572170276087709,6.412407198324078,9.762335067523274,0.3150043783701025,55.0721601365606,6.412407198324078,12.202918834404093,13.572170276087709,7.875109459252562,10.856283254871494,27.5360800682803,27.5360800682803,55.0721601365606,O3
内蒙古自治区,10,12,17.474512192197416,30.29467737181881,11.111048628064752,17.182371125152923,0.4377045597159634,53.656275778091185,11.111048628064752,21.477963906441154,30.29467737181881,10.942613992899085,24.96358884599631,26.828137889045593,30.29467737181881,30.29467737181881,PM10
内蒙古自治区,10,13,29.777230548459485,45.2912017300521,15.654463040538937,18.601057318236965,0.4937732334405413,58.254598932865065,15.654463040538937,23.251321647796207,45.2912017300521,12.344330836013533,42.538900783513554,29.127299466432532,45.2912017300521,45.2912017300521,PM10
内蒙古自治区,10,14,27.7886865258311,38.66745870470626,11.323466816637406,14.148751403479048,0.43835914511835883,60.13048226542407,11.323466816637406,17.68593925434881,38.66745870470626,10.95897862795897,39.69812360833014,30.065241132712035,39.69812360833014,27.7886865258311,PM2.5
内蒙古自治区,10,15,16.92093131120419,24.001665927440637,7.812635258643616,10.070950978060841,0.35131476662064115,59.5191450957025,7.812635258643616,12.588688722576052,24.001665927440637,8.78286916551603,24.172759016005983,29.75957254785125,29.75957254785125,59.5191450957025,O3
内蒙古自治区,10,16,11.59920457916369,18.79437324079083,6.6313992973116695,9.598276789497373,0.3209620166226063,57.48934219324921,6.6313992973116695,11.997845986871717,18.79437324079083,8.024050415565158,16.57029225594813,28.744671096624604,28.744671096624604,57.48934219324921,O3
内蒙古自治区,10,17,14.860031532078784,24.806866063328556,8.498495910758265,11.487699612167964,0.3734862242347769,56.50538589578929,8.498495910758265,14.359624515209955,24.806866063328556,9.337155605869423,21.22861647439826,28.252692947894644,28.252692947894644,56.50538589578929,O3
内蒙古自治区,10,18,25.03824975214893,36.84767469710303,11.68818564436058,14.176329519280584,0.4932862176172994,53.20679664470612,11.68818564436058,17.72041189910073,36.84767469710303,12.332155440432485,35.768928217355615,26.60339832235306,36.84767469710303,36.84767469710303,PM10
内蒙古自治区,10,19,42.946701690484126,52.929278619240485,14.900311239622093,16.043604182747682,0.5371332967132169,47.83225262261697,14.900311239622093,20.054505228434603,51.46463930962024,13.428332417830422,59.93337711310516,23.916126311308485,59.93337711310516,42.946701690484126,PM2.5
内蒙古自治区,10,20,49.17968837987846,62.299573124808575,17.743069792424528,16.52824529144255,0.5244325510930341,47.07120675083934,17.743069792424528,20.660306614303185,56.14978656240429,13.110813777325852,67.72461047484808,23.53560337541967,67.72461047484808,49.17968837987846,PM2.5
内蒙古自治区,10,21,62.46118113158902,83.10295924920663,15.848554957475258,14.19700722881329,0.5127025819281085,47.8516417390037,15.848554957475258,17.74625903601661,66.55147962460332,12.817564548202713,84.32647641448628,23.92582086950185,84.32647641448628,62.46118113158902,PM2.5
内蒙古自治区,10,22,44.739104987071165,60.608262224212346,6.948127954163632,7.910415254667633,0.3284240109243363,55.64797569130065,6.948127954163632,9.888019068334541,55.30413111210618,8.210600273108408,62.173881233838955,27.823987845650326,62.173881233838955,44.739104987071165,PM2.5
内蒙古自治区,10,23,16.513009754261322,25.570077045921774,8.095228207727942,11.321702481419587,0.3457523073095559,51.41886311928871,8.095228207727942,14.152128101774483,25.570077045921774,8.643807682738897,23.590013934659034,25.709431559644354,25.709431559644354,51.41886311928871,O3
内蒙古自治区,10,24,23.049035026580082,35.51823606931183,11.606413760807335,14.423885721061103,0.3918898269401753,51.040916582990114,11.606413760807335,18.02985715132638,35.51823606931183,9.797245673504383,32.9271928951144,25.520458291495057,35.51823606931183,35.51823606931183,PM10
内蒙古自治区,10,25,35.020146218568726,52.48805048195742,7.5533265265635565,9.786939770339899,0.3194309327515655,54.4556958480783,7.5533265265635565,12.233674712924874,51.244025240978715,7.985773318789137,50.02518277321091,27.22784792403915,51.244025240978715,52.48805048195742,PM10
内蒙古自治区,10,26,8.031271368700201,13.699874930137247,3.7595485833073163,4.9062739042403445,0.2321189438024541,59.362136368261126,3.7595485833073163,6.13284238030043,13.699874930137247,5.802973595061353,11.47324481242886,29.681068184130563,29.681068184130563,59.362136368261126,O3
内蒙古自治区,10,27,7.103648179078655,13.02845013474302,5.887975504576019,8.185182533449558,0.3144515568235668,58.51945491193843,5.887975504576019,10.231478166811947,13.02845013474302,7.861288920589169,10.148068827255221,29.259727455969216,29.259727455969216,58.51945491193843,O3
内蒙古自治区,10,28,4.780590662650153,8.710365451483908,3.7235571535791476,4.95434335587754,0.24086966140169477,63.32815894931607,3.7235571535791476,6.192929194846925,8.710365451483908,6.021741535042369,6.829415232357361,31.664079474658035,31.664079474658035,63.32815894931607,O3
内蒙古自治区,10,29,6.170992578251315,9.919892570616861,4.101812299999533,5.889981937043641,0.24715663588328077,58.34664505798378,4.101812299999533,7.3624774213045505,9.919892570616861,6.178915897082019,8.815703683216165,29.17332252899189,29.17332252899189,58.34664505798378,O3
内蒙古自治区,10,30,14.283278228671131,23.013423245594144,4.624617051140471,8.068487135051404,0.2837514051461356,55.49554735761247,4.624617051140471,10.085608918814255,23.013423245594144,7.093785128653391,20.4046831838159,27.747773678806237,27.747773678806237,55.49554735761247,O3
内蒙古自治区,10,31,18.18570723820233,33.9044305030558,7.164128978050268,11.919817165689798,0.34960516047947704,52.39233181212543,7.164128978050268,14.899771457112248,33.9044305030558,8.740129011986927,25.97958176886047,26.196165906062713,33.9044305030558,33.9044305030558,PM10
内蒙古自治区,11,1,24.729828345778206,44.553964103615705,11.986226741908283,18.204056263112477,0.439093117734279,49.104951965432264,11.986226741908283,22.755070328890596,44.553964103615705,10.977327943356975,35.32832620825458,24.552475982716132,44.553964103615705,44.553964103615705,PM10
内蒙古自治区,11,2,45.27977069895507,69.19741792774492,21.711726094432635,21.895473506440037,0.5926535553953439,60.70077415429852,21.711726094432635,27.369341883050048,59.59870896387246,14.816338884883598,62.84971337369384,30.35038707714926,62.84971337369384,45.27977069895507,PM2.5
内蒙古自治区,11,3,32.73266961955982,49.04826283084724,13.03913538868296,13.196709878727509,0.42382776384666676,53.58319282682308,13.03913538868296,16.495887348409386,49.04826283084724,10.59569409616667,46.76095659937118,26.79159641341154,49.04826283084724,49.04826283084724,PM10
内蒙古自治区,11,4,9.865905791449228,13.923182208965175,5.154277035282033,6.565945765590402,0.28634207473451734,51.8615637907057,5.154277035282033,8.207432206988003,13.923182208965175,7.158551868362934,14.094151130641754,25.93078189535285,25.93078189535285,51.8615637907057,O3
内蒙古自治区,11,5,13.355828611913546,19.98899658884248,6.83907620379066,9.531370023359331,0.3436179035147568,49.83761547786303,6.83907620379066,11.914212529199164,19.98899658884248,8.590447587868919,19.079755159876495,24.918807738931516,24.918807738931516,49.83761547786303,O3
内蒙古自治区,11,6,10.048832433227718,15.848613051576413,6.590961053301992,10.110196330534114,0.32356075478810714,51.96447305340387,6.590961053301992,12.637745413167643,15.848613051576413,8.089018869702679,14.355474904611025,25.982236526701936,25.982236526701936,51.96447305340387,O3
内蒙古自治区,11,7,18.632900660392583,29.62677306821924,12.359333000958822,17.858970944196994,0.4451315748225484,43.863086580937164,12.359333000958822,22.323713680246243,29.62677306821924,11.12828937056371,26.618429514846547,21.931543290468582,29.62677306821924,29.62677306821924,PM10
内蒙古自治区,11,8,26.731086045714296,40.95088345342991,16.34997568398448,18.831402337037193,0.4961841130496299,39.347425070575994,16.34997568398448,23.53925292129649,40.95088345342991,12.404602826240748,38.187265779591854,19.673712535287997,40.95088345342991,40.95088345342991,PM10
内蒙古自治区,11,9,18.43575096763011,29.578005768558565,11.454000782846045,12.418009229379072,0.3759377359374827,44.20271297536664,11.454000782846045,15.52251153672384,29.578005768558565,9.398443398437067,26.336787096614444,22.10135648768332,29.578005768558565,29.578005768558565,PM10
内蒙古自治区,11,10,17.93960232123637,29.52586219775546,10.655734561689755,17.533088814298406,0.4500295470841513,41.28476382509931,10.655734561689755,21.916361017873008,29.52586219775546,11.250738677103783,25.62800331605196,20.642381912549656,29.52586219775546,29.52586219775546,PM10
内蒙古自治区,11,11,24.247548501345975,38.24187287912676,15.4543459644527,19.500085151119,0.5051736301251425,39.56883408098687,15.4543459644527,24.375106438898747,38.24187287912676,12.629340753128563,34.63935500192282,19.784417040493434,38.24187287912676,38.24187287912676,PM10
内蒙古自治区,11,12,32.469672939857595,48.91115683837918,17.730031024104388,23.150555290615316,0.593751920370288,38.89148366346892,17.730031024104388,28.938194113269144,48.91115683837918,14.8437980092572,46.38524705693942,19.44574183173446,48.91115683837918,48.91115683837918,PM10
内蒙古自治区,11,13,42.189603426664654,62.682388695203265,21.7845853042933,26.363072141348663,0.6840984671015669,38.16875241156285,21.7845853042933,32.95384017668583,56.34119434760163,17.10246167753917,58.98700428333082,19.084376205781425,58.98700428333082,42.189603426664654,PM2.5
内蒙古自治区,11,14,45.48670784437002,85.8121281682685,15.817961782400465,17.593325241896775,0.5664060626770753,39.30555694069624,15.817961782400465,21.99165655237097,67.90606408413424,14.160151566926881,63.10838480546252,19.65277847034812,67.90606408413424,85.8121281682685,PM10
内蒙古自治区,11,15,6.392674451396197,13.64059962541419,3.810637955564724,4.241320531947781,0.25032055539993187,57.87035167004439,3.810637955564724,5.301650664934726,13.64059962541419,6.258013884998297,9.132392073423139,28.935175835022196,28.935175835022196,57.87035167004439,O3
内蒙古自治区,11,16,8.814361117312972,16.08650177890021,7.189354011450608,8.562890814056518,0.332902722110509,54.184205851506796,7.189354011450608,10.703613517570647,16.08650177890021,8.322568052762724,12.591944453304245,27.092102925753398,27.092102925753398,54.184205851506796,O3
内蒙古自治区,11,17,12.851887136687571,22.746010943549667,7.263081041993611,9.769631002234073,0.35275985965529194,48.72316333768583,7.263081041993611,12.21203875279259,22.746010943549667,8.818996491382299,18.35983876669653,24.361581668842916,24.361581668842916,48.72316333768583,O3
内蒙古自治区,11,18,11.322043284403717,24.13217737605953,6.891430653299232,9.407010103878092,0.33729640782611225,52.143185777774534,6.891430653299232,11.758762629847615,24.13217737605953,8.432410195652807,16.17434754914817,26.071592888887267,26.071592888887267,52.143185777774534,O3
内蒙古自治区,11,19,17.256324654735884,31.544626232613563,10.649983985201061,15.556064710678633,0.4563170442903515,44.28971209113262,10.649983985201061,19.445080888348294,31.544626232613563,11.407926107258788,24.651892363908406,22.14485604556631,31.544626232613563,31.544626232613563,PM10
内蒙古自治区,11,20,9.601870573065398,18.122904252654674,6.588145726063487,7.8787738390175095,0.3189799626511062,50.35177176869502,6.588145726063487,9.848467298771887,18.122904252654674,7.974499066277654,13.716957961521997,25.17588588434751,25.17588588434751,50.35177176869502,O3
内蒙古自治区,11,21,7.542777444151102,13.622809447589093,5.853138396172624,7.83373534958665,0.3057138991856795,54.07204684837907,5.853138396172624,9.792169186983312,13.622809447589093,7.642847479641987,10.775396348787288,27.036023424189533,27.036023424189533,54.07204684837907,O3
内蒙古自治区,11,22,12.64863863281312,23.74427687621805,11.140006443218327,13.951333040880009,0.4278690827303979,47.79948828749212,11.140006443218327,17.43916630110001,23.74427687621805,10.696727068259948,18.0694837611616,23.89974414374606,23.89974414374606,47.79948828749212,O3
内蒙古自治区,11,23,18.652635434021985,32.88947197654149,12.329005220824627,17.436636835764936,0.4874107571025908,40.874299196349604,12.329005220824627,21.795796044706172,32.88947197654149,12.18526892756477,26.646622048602836,20.437149598174802,32.88947197654149,32.88947197654149,PM10
内蒙古自治区,11,24,14.519066159907313,25.13403406404232,9.579271488036177,14.198713362244058,0.43041110064209415,39.741975858656936,9.579271488036177,17.748391702805073,25.13403406404232,10.760277516052353,20.741523085581875,19.870987929328468,25.13403406404232,25.13403406404232,PM10
内蒙古自治区,11,25,21.117879826327183,38.00970433848812,14.342580173416456,18.302135584378657,0.5334610264029326,36.760693959030384,14.342580173416456,22.877669480473322,38.00970433848812,13.336525660073315,30.168399751895976,18.380346979515192,38.00970433848812,38.00970433848812,PM10
内蒙古自治区,11,26,31.576111444952122,88.05593297574437,7.914040897322715,10.35903641193188,0.36336059319044683,51.63305741610437,7.914040897322715,12.94879551491485,69.02796648787219,9.084014829761172,45.10873063564589,25.816528708052186,69.02796648787219,88.05593297574437,PM10
内蒙古自治区,11,27,14.49824425666234,46.56647005603869,8.523375798805287,10.655875161938939,0.3680509893164455,52.18830913843814,8.523375798805287,13.319843952423673,46.56647005603869,9.201274732911138,20.71177750951763,26.09415456921907,46.56647005603869,46.56647005603869,PM10
内蒙古自治区,11,28,20.881906099266374,54.40469399208704,12.689615445986897,16.164699226217667,0.5196851044671852,43.360941013814596,12.689615445986897,20.205874032772083,52.20234699604352,12.99212761167963,29.831294427523392,21.680470506907298,52.20234699604352,54.40469399208704,PM10
内蒙古自治区,11,29,18.57087208903098,39.75222594210303,14.422596067617564,16.207099993048097,0.47479416672280633,38.17746764656655,14.422596067617564,20.258874991310122,39.75222594210303,11.869854168070159,26.52981727004426,19.088733823283274,39.75222594210303,39.75222594210303,PM10
内蒙古自治区,11,30,17.86254114147358,36.006168294058305,11.611548878481607,17.0199378504811,0.5290655912184249,37.40284953524229,11.611548878481607,21.274922313101374,36.006168294058305,13.226639780460623,25.51791591639083,18.701424767621145,36.006168294058305,36.006168294058305,PM10
内蒙古自治区,12,1,26.44316518445952,49.40418949992462,21.89111885256672,23.958216002760366,0.6360002883323379,34.78429276322586,21.89111885256672,29.947770003450458,49.40418949992462,15.900007208308448,37.7759502635136,17.39214638161293,49.40418949992462,49.40418949992462,PM10
内蒙古自治区,12,2,36.44864434732363,100.81534669327816,15.061301405401357,15.258519362283586,0.4698988731031874,49.27850297254383,15.061301405401357,19.07314920285448,75.40767334663909,11.747471827579686,51.81080543415454,24.639251486271917,75.40767334663909,100.81534669327816,PM10
内蒙古自治区,12,3,12.025461516520494,50.00527309830914,4.948836725547292,5.296387389158511,0.2708478739066999,57.335046544694784,4.948836725547292,6.620484236448139,50.00263654915457,6.771196847667498,17.17923073788642,28.667523272347392,50.00263654915457,50.00527309830914,PM10
内蒙古自治区,12,4,7.891696563115634,22.97084168540468,5.881081805696463,7.187358600615788,0.30708428965363715,53.26198179433845,5.881081805696463,8.984198250769735,22.97084168540468,7.677107241340929,11.273852233022334,26.630990897169227,26.630990897169227,53.26198179433845,O3
内蒙古自治区,12,5,13.119969098080531,31.212205375430244,9.544509054298235,10.845139350093197,0.3695545087615877,45.972659209571304,9.544509054298235,13.556424187616496,31.212205375430244,9.238862719039693,18.742812997257904,22.986329604785652,31.212205375430244,31.212205375430244,PM10
内蒙古自治区,12,6,4.830000219731287,10.081140830967351,4.668750595243195,4.462199806135457,0.2751347156573282,52.88971962781897,4.668750595243195,5.577749757669322,10.081140830967351,6.878367891433205,6.900000313901838,26.444859813909485,26.444859813909485,52.88971962781897,O3
内蒙古自治区,12,7,5.66343048923947,11.356837716816107,5.5319470499155665,5.344121618204235,0.31519421178465046,52.69194502565636,5.5319470499155665,6.680152022755293,11.356837716816107,7.879855294616261,8.090614984627814,26.34597251282818,26.34597251282818,52.69194502565636,O3
内蒙古自治区,12,8,7.9960159990271364,14.132628313873179,7.028541784836527,8.464762081219803,0.36968215935189325,49.241134210818245,7.028541784836527,10.580952601524753,14.132628313873179,9.242053983797332,11.422879998610195,24.620567105409123,24.620567105409123,49.241134210818245,O3
内蒙古自治区,12,9,21.222311258130677,34.679848393055785,15.682682319090759,17.692247093260452,0.5459173449316983,36.87152468564499,15.682682319090759,22.115308866575564,34.679848393055785,13.647933623292458,30.317587511615255,18.435762342822496,34.679848393055785,34.679848393055785,PM10
内蒙古自治区,12,10,22.40339802183928,37.799282333264536,12.641935196347902,13.399139081373258,0.4841662332289109,39.091865113821775,12.641935196347902,16.748923851716572,37.799282333264536,12.104155830722773,32.00485431691326,19.545932556910888,37.799282333264536,37.799282333264536,PM10
内蒙古自治区,12,11,11.265385692048808,19.859442152066144,8.124300594501893,9.72455209321591,0.3784965795290289,44.702846751518706,8.124300594501893,12.155690116519889,19.859442152066144,9.462414488225722,16.093408131498297,22.351423375759353,22.351423375759353,44.702846751518706,O3
内蒙古自治区,12,12,14.766232441294557,25.890562712222202,12.513538545939282,14.066189050205779,0.4646943076851548,41.05583602795007,12.513538545939282,17.582736312757223,25.890562712222202,11.61735769212887,21.09461777327794,20.527918013975036,25.890562712222202,25.890562712222202,PM10
内蒙古自治区,12,13,19.24745357363592,32.76997904134167,14.20574379397482,16.54386939883737,0.559183404696936,39.69799662630576,14.20574379397482,20.679836748546712,32.76997904134167,13.9795851174234,27.496362248051312,19.84899831315288,32.76997904134167,32.76997904134167,PM10
内蒙古自治区,12,14,34.437840751509704,56.86829064486499,24.6347372378155,26.287060940336463,0.8135475535106135,30.123298885549,24.6347372378155,32.85882617542058,53.4341453224325,20.338688837765336,49.19691535929958,15.0616494427745,53.4341453224325,56.86829064486499,PM10
内蒙古自治区,12,15,30.316032117900523,45.69168348960506,20.31645818121284,15.027844420168487,0.4580532362344522,35.713128806100464,20.31645818121284,18.784805525210608,45.69168348960506,11.451330905861305,43.30861731128646,17.856564403050232,45.69168348960506,45.69168348960506,PM10
内蒙古自治区,12,16,10.954166344433071,26.12662241823232,6.0326166763408695,8.68643692478219,0.3365120351479976,44.308078772029546,6.0326166763408695,10.858046155977739,26.12662241823232,8.41280087869994,15.648809063475817,22.154039386014773,26.12662241823232,26.12662241823232,PM10
内蒙古自治区,12,17,12.32011306680284,23.150295292349142,9.581146225525691,12.002934163705277,0.4282396902416689,40.83656331839649,9.581146225525691,15.003667704631596,23.150295292349142,10.705992256041723,17.600161524004058,20.418281659198247,23.150295292349142,23.150295292349142,PM10
内蒙古自治区,12,18,11.358761817751878,21.527278429457454,7.885358410721104,11.854674038217675,0.4165220223366175,38.95704587772313,7.885358410721104,14.818342547772094,21.527278429457454,10.413050558415438,16.2268025967884,19.478522938861566,21.527278429457454,21.527278429457454,PM10
内蒙古自治区,12,19,11.93933406293881,23.029797612850682,8.952620968242302,12.889571586959079,0.4186516521511805,38.65340068264163,8.952620968242302,16.11196448369885,23.029797612850682,10.466291303779512,17.056191518484017,19.326700341320816,23.029797612850682,23.029797612850682,PM10
内蒙古自治区,12,20,23.213320210288057,40.56353129422416,16.857910693703996,20.73221971628065,0.6065841077189783,30.740948415938472,16.857910693703996,25.915274645350813,40.56353129422416,15.164602692974457,33.161886014697224,15.370474207969236,40.56353129422416,40.56353129422416,PM10
内蒙古自治区,12,21,15.959010585865899,26.774443111406445,11.813927488318628,13.193181780078946,0.42045708275453114,36.439951918975716,11.813927488318628,16.491477225098684,26.774443111406445,10.511427068863279,22.798586551236998,18.219975959487858,26.774443111406445,26.774443111406445,PM10
内蒙古自治区,12,22,7.835593658725068,14.949403426649612,7.04674417032663,6.995387778978748,0.32306515913149886,44.4658583133901,7.04674417032663,8.744234723723435,14.949403426649612,8.076628978287472,11.193705226750097,22.23292915669505,22.23292915669505,44.4658583133901,O3
内蒙古自治区,12,23,7.664997228945068,11.613022378511928,13.291617678803261,8.133102862451121,0.2763607189698446,47.858640255523134,13.291617678803261,10.166378578063902,11.613022378511928,6.909017974246115,10.949996041350097,23.929320127761567,23.929320127761567,47.858640255523134,O3
内蒙古自治区,12,24,19.262370686751414,33.64711633078476,16.37577297322402,16.978890821374307,0.5172408068136023,38.76033648841436,16.37577297322402,21.223613526717884,33.64711633078476,12.931020170340057,27.517672409644877,19.38016824420718,33.64711633078476,33.64711633078476,PM10
内蒙古自治区,12,25,10.286259486724477,20.140551274149107,7.058546163537309,9.939000089697688,0.3781776625514474,46.598232062058166,7.058546163537309,12.423750112122109,20.140551274149107,9.454441563786185,14.694656409606395,23.299116031029083,23.299116031029083,46.598232062058166,O3
内蒙古自治区,12,26,9.44070393252278,25.415147894991364,7.4416689777291545,8.813326236121592,0.3853216345774158,47.54571041131941,7.4416689777291545,11.016657795151989,25.415147894991364,9.633040864435396,13.486719903603971,23.772855205659706,25.415147894991364,25.415147894991364,PM10
内蒙古自治区,12,27,4.322445046448134,13.98883177960595,4.52814346648078,3.905610754354765,0.27953278893013106,54.41974049374494,4.52814346648078,4.882013442943457,13.98883177960595,6.9883197232532765,6.174921494925906,27.20987024687247,27.20987024687247,54.41974049374494,O3
内蒙古自治区,12,28,7.0010335727965325,13.232647972517753,6.315598213011324,6.361587654960759,0.3424811013911145,50.610293619169745,6.315598213011324,7.951984568700948,13.232647972517753,8.562027534777862,10.001476532566475,25.305146809584873,25.305146809584873,50.610293619169745,O3
内蒙古自治区,12,29,11.292024281013065,19.294707157684105,9.104548047744622,10.110738889604251,0.43364673566621664,45.38214171688346,9.104548047744622,12.638423612005314,19.294707157684105,10.841168391655415,16.13146325859009,22.69107085844173,22.69107085844173,45.38214171688346,O3
内蒙古自治区,12,30,21.733254503432946,31.959068822003015,18.417246912465206,16.10680592423275,0.5463600547322517,38.12932165027064,18.417246912465206,20.133507405290935,31.959068822003015,13.659001368306292,31.047506433475636,19.06466082513532,31.959068822003015,31.959068822003015,PM10
内蒙古自治区,12,31,27.594864585265885,44.759682410952486,18.298658447332862,19.435705081479476,0.693928465996828,34.82123229594401,18.298658447332862,24.294631351849347,44.759682410952486,17.3482116499207,39.42123512180841,17.410616147972004,44.759682410952486,44.759682410952486,PM10
北京市,1,1,29.64430555555556,52.93166666666666,10.237916666666669,35.10152777777778,0.9443055555555556,23.297083333333333,10.237916666666669,43.87690972222223,51.46583333333333,23.60763888888889,42.349007936507945,11.648541666666667,51.46583333333333,52.93166666666666,PM10
北京市,1,2,22.571805555555564,36.85777777777778,7.746944444444446,26.35625,0.779027777777778,30.543333333333333,7.746944444444446,32.9453125,36.85777777777778,19.47569444444445,32.24543650793652,15.271666666666667,36.85777777777778,36.85777777777778,PM10
北京市,1,3,8.10763888888889,16.005277777777778,3.778333333333334,13.494305555555556,0.3611111111111112,43.434583333333336,3.778333333333334,16.867881944444445,16.005277777777778,9.02777777777778,11.58234126984127,21.717291666666668,21.717291666666668,43.434583333333336,O3
北京市,1,4,13.030833333333335,21.852222222222213,4.660138888888887,20.236527777777784,0.463472222222222,37.80027777777777,4.660138888888887,25.29565972222223,21.852222222222213,11.58680555555555,18.615476190476194,18.900138888888886,25.29565972222223,20.236527777777784,NO2
北京市,1,5,24.397777777777783,38.74152777777777,6.8788888888888895,30.66000000000001,0.6974999999999999,33.52652777777779,6.8788888888888895,38.32500000000002,38.74152777777777,17.437499999999996,34.85396825396826,16.763263888888893,38.74152777777777,38.74152777777777,PM10
北京市,1,6,14.80388888888889,24.793472222222217,4.885833333333332,26.195138888888884,0.5075000000000002,37.94972222222222,4.885833333333332,32.74392361111111,24.793472222222217,12.687500000000004,21.148412698412702,18.97486111111111,32.74392361111111,26.195138888888884,NO2
北京市,1,7,35.62499999999999,56.7498611111111,11.187222222222225,35.48194444444445,0.8133333333333331,30.72527777777777,11.187222222222225,44.352430555555564,53.37493055555555,20.33333333333333,50.78124999999999,15.362638888888885,53.37493055555555,56.7498611111111,PM10
北京市,1,8,10.947499999999996,33.0801388888889,4.826249999999999,7.592361111111114,0.3412500000000003,57.93430555555555,4.826249999999999,9.490451388888893,33.0801388888889,8.531250000000007,15.639285714285709,28.967152777777773,33.0801388888889,33.0801388888889,PM10
北京市,1,9,6.8897222222222245,19.895416666666662,3.4344444444444444,8.695694444444444,0.3412500000000001,55.657916666666665,3.4344444444444444,10.869618055555554,19.895416666666662,8.531250000000004,9.84246031746032,27.828958333333333,27.828958333333333,55.657916666666665,O3
北京市,1,10,5.320694444444443,11.927083333333336,2.9386111111111104,6.04388888888889,0.2831944444444444,60.28472222222222,2.9386111111111104,7.554861111111113,11.927083333333336,7.079861111111111,7.600992063492061,30.14236111111111,30.14236111111111,60.28472222222222,O3
北京市,1,11,8.619444444444445,14.684999999999995,4.205,14.453888888888892,0.3906944444444446,51.93708333333334,4.205,18.067361111111115,14.684999999999995,9.767361111111116,12.313492063492065,25.96854166666667,25.96854166666667,51.93708333333334,O3
北京市,1,12,41.67486111111111,59.25847222222222,16.087083333333343,51.10791666666666,1.0658333333333336,24.40833333333333,16.087083333333343,63.884895833333324,54.62923611111111,26.64583333333334,58.34357638888889,12.204166666666666,63.884895833333324,51.10791666666666,NO2
北京市,1,13,84.16902777777777,107.51055555555554,20.08347222222221,68.3694444444444,1.4648611111111112,16.817500000000006,20.08347222222221,85.4618055555555,78.75527777777776,36.62152777777778,111.46128472222222,8.408750000000003,111.46128472222222,84.16902777777777,PM2.5
北京市,1,14,97.0301388888889,113.56583333333334,14.302638888888898,55.47736111111111,1.4704166666666665,28.473749999999995,14.302638888888898,69.34670138888889,81.78291666666667,36.760416666666664,127.53767361111113,14.236874999999998,127.53767361111113,97.0301388888889,PM2.5
北京市,1,15,28.303611111111103,48.94805555555556,7.607222222222221,40.67875000000001,0.7898611111111111,29.43361111111111,7.607222222222221,50.84843750000001,48.94805555555556,19.74652777777778,40.43373015873015,14.716805555555554,50.84843750000001,40.67875000000001,NO2
北京市,1,16,33.675972222222214,101.19152777777778,7.151944444444443,33.545138888888886,0.683888888888889,37.09416666666666,7.151944444444443,41.93142361111111,75.59576388888888,17.097222222222225,48.10853174603174,18.54708333333333,75.59576388888888,101.19152777777778,PM10
北京市,1,17,37.306250000000006,79.88319444444443,10.241111111111106,39.45541666666668,0.9248611111111114,32.29305555555555,10.241111111111106,49.31927083333335,64.94159722222221,23.121527777777786,52.88281250000001,16.146527777777774,64.94159722222221,79.88319444444443,PM10
北京市,1,18,43.85597222222224,72.57861111111113,11.728194444444448,53.27541666666666,0.9500000000000004,26.642777777777773,11.728194444444448,66.59427083333333,61.289305555555565,23.75000000000001,61.069965277777804,13.321388888888887,66.59427083333333,53.27541666666666,NO2
